1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0.013076108,0.013966152,0,0,0,0,0,0
0,0,0,0,0,0,0.010599364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008755745,0,0
0,0,0,0,0,0,0,0.008990777,0,0,0,0,0.00570929,0,0,0,0,0,0,0.007804063,0
0,0,0.007940659,0.008135796,0,0,0.010599364,0.017981555,0,0,0,0,0.00570929,0.006538054,0.006983076,0,0,0,0,0,0
0,0,0,0.008135796,0,0,0,0.017981555,0,0,0,0,0,0,0,0.007134343,0,0,0,0,0
0.005834291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.019438057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.007723723,0,0,0,0,0,0,0,0,0,0.012506242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013966152,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012506242
0.011668582,0,0,0.008135796,0,0,0,0,0,0,0,0,0,0.006538054,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.008990777,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.009434144,0,0,0,0,0,0,0,0,0
0,0.005579645,0.055584616,0,0,0.015296497,0,0,0.007640951,0,0,0.028302432,0,0,0.006983076,0,0,0.196459201,0,0,0.031265606
0,0,0,0,0,0,0.042397458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006983076,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.015281902,0,0,0,0,0,0,0,0,0,0,0,0.012506242
0.011668582,0,0,0.268481263,0,0,0,0,0,0.035087202,0.015447445,0,0.00570929,0,0,0.249701988,0,0,0,0,0
0.017502873,0.022318579,0,0,0,0,0.010599364,0.008990777,0,0,0,0.009434144,0.00570929,0.006538054,0,0,0.006050611,0,0.008755745,0.007804063,0.012506242
0,0,0.007940659,0,0,0,0.010599364,0.008990777,0,0,0,0.009434144,0,0,0,0,0,0,0,0,0
0,0,0,0.008135796,0,0,0.010599364,0,0,0,0.007723723,0,0,0,0,0,0,0,0,0.007804063,0
0.005834291,0,0.007940659,0,0,0,0,0,0.015281902,0,0,0.009434144,0,0.006538054,0,0,0,0,0.008755745,0,0.018759364
0,0.005579645,0,0,0,0,0,0,0.007640951,0,0,0.009434144,0,0,0,0.007134343,0.006050611,0,0.008755745,0,0.006253121
0,0,0.007940659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005834291,0,0,0,0,0,0.010599364,0,0,0,0.007723723,0.018868288,0,0,0,0,0,0,0.01751149,0,0.006253121
0,0,0,0,0,0,0,0,0,0,0,0.009434144,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020949228,0,0,0,0,0,0
0,0,0,0,0,0.022944746,0,0,0.007640951,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.015881319,0,0,0,0,0,0.007640951,0,0,0.018868288,0,0,0,0.007134343,0,0,0,0,0.006253121
0.046674328,0,0.111169233,0,0,0.061185989,0.158990467,0.071926219,0.229228534,0,0,0.188682882,0.022837158,0.039228324,0.286306113,0,0,0.324157681,0.035022981,0.015608126,0.231365485
0.005834291,0,0.063525276,0,0,0,0.010599364,0.008990777,0.022922853,0,0.007723723,0.066039009,0.00570929,0.013076108,0.055864607,0.007134343,0.006050611,0.00982296,0.052534471,0.007804063,0.043771848
0,0,0,0,0,0,0,0,0,0,0,0,0,0.006538054,0,0,0,0,0,0.007804063,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006983076,0,0,0,0,0,0
0,0,0.023821978,0,0,0,0,0,0,0,0,0,0,0,0.006983076,0,0,0,0,0,0
0,0,0,0,0,0.015296497,0.010599364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.007640951,0,0,0,0,0,0,0.007134343,0,0,0,0,0.006253121
0,0,0,0,0.006479352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.006479352,0,0,0,0,0,0.007723723,0,0,0,0.006983076,0,0,0,0,0,0.012506242
0,0,0,0,0,0.007648249,0,0,0.007640951,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.015881319,0,0,0,0,0,0,0,0,0.009434144,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.006538054,0,0,0,0,0,0,0
0,0,0,0,0.006479352,0,0,0.008990777,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.018868288,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.022922853,0,0,0,0,0,0,0,0,0,0,0,0.006253121
0.017502873,0,0.127050552,0,0,0.022944746,0.084794916,0.017981555,0.053486658,0,0,0.056604865,0.00570929,0,0.013966152,0,0,0,0.035022981,0.007804063,0.056278091
0.011668582,0,0.031762638,0,0,0,0.021198729,0,0,0,0.007723723,0.028302432,0.00570929,0.006538054,0,0,0,0,0.026267235,0,0
0,0,0,0,0,0,0,0,0.015281902,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.015881319,0,0,0,0.021198729,0,0,0,0,0.009434144,0.017127869,0,0.03491538,0,0,0,0.035022981,0,0
0.280045967,0,1.254624199,0,0,0.8489556,0.572365682,0.233760213,0.741172259,0,0,1.028321709,0.137022949,0.013076108,1.173156755,0,0,0.314334721,0.210137883,0.156081262,0.800399514
0.011668582,0.01115929,0.023821978,0,0,0.252392205,0.09539428,0.026972332,0.305638045,0,0,0.179248738,0.011418579,0.006538054,0.090779987,0,0,0,0.01751149,0.054628442,0.287643575
0,0,0.087347254,0,0,0.321226443,0.052996822,0.026972332,0.389688507,0,0,0.122643874,0,0.006538054,0.160610746,0,0,0.137521441,0.01751149,0.023412189,0.218859242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006983076,0,0.006050611,0,0,0.007804063,0.012506242
0.029171455,0,0.103228573,0,0,0,0.021198729,0,0.007640951,0,0,0,0.017127869,0,0.055864607,0,0,0,0.035022981,0,0.012506242
0,0,0,0,0,0,0,0,0.022922853,0,0,0,0,0,0.006983076,0,0,0,0.008755745,0,0.012506242
0.011668582,0,0.079406595,0,0,0.053537741,0.031798093,0,0.022922853,0,0,0.028302432,0.011418579,0,0.013966152,0,0,0,0.087557451,0,0
0.005834291,0,0.007940659,0,0,0.045889492,0.010599364,0.017981555,0,0,0,0,0,0,0.006983076,0,0,0,0,0.007804063,0.006253121
0,0,0,0,0,0,0,0,0.007640951,0,0,0.009434144,0,0.006538054,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020949228,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.007640951,0,0,0,0,0.006538054,0.013966152,0,0,0,0.008755745,0,0
0,0,0,0,0.019438057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.017981555,0.015281902,0,0,0,0,0,0,0,0,0,0,0,0.018759364
0,0,0,0,0,0,0.021198729,0,0,0,0,0,0.00570929,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013966152,0,0,0,0,0,0
0.005834291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.007640951,0,0,0,0,0,0,0,0,0,0.01751149,0,0
0,0,0,0,0,0,0.010599364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013966152,0,0,0,0,0,0
0,0,0,0,0,0.007648249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.022318579,0,0,0,0,0.031798093,0,0,0,0,0.009434144,0,0,0.006983076,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.006538054,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.006538054,0,0,0,0,0,0,0
0,0,0,0,0,0.038241243,0,0,0.06876856,0,0,0.056604865,0,0,0.013966152,0,0,0,0.008755745,0,0.031265606
0,0,0.015881319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06876072,0,0,0
0.011668582,0,0.015881319,0,0,0.038241243,0,0,0.061127609,0,0.007723723,0.028302432,0.017127869,0,0.055864607,0,0,0,0.026267235,0,0.012506242
0,0,0,0,0,0.015296497,0.010599364,0.026972332,0.099332365,0,0,0.047170721,0,0,0.027932304,0,0,0,0,0.007804063,0.100049939
0.005834291,0,0.111169233,0.008135796,0,0.076482486,0.074195551,0.017981555,0.404970409,0,0,0.226419459,0.017127869,0.006538054,0.314238417,0,0,0.353626561,0.113824687,0,0.756627666
0,0.027898224,0,0,0,0,0,0,0,0.005847867,0,0,0,0,0,0,0,0,0,0,0
0,0,0.055584616,0,0,0.068834238,0.021198729,0.008990777,0.168100925,0.011695734,0,0.132078018,0,0,0.15362767,0,0,0,0.008755745,0,0.10630306
0,0.01115929,0,0,0,0.015296497,0.010599364,0.008990777,0,0,0,0.009434144,0.022837158,0.137299135,0.03491538,0.007134343,0.060506105,0,0,0.015608126,0.006253121
0,0,0,0,0,0.030592995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006983076,0,0,0,0,0,0.006253121
0,0,0,0,0,0.015296497,0,0,0.015281902,0,0,0,0,0,0.027932304,0,0,0,0,0,0.037518727
0.081680074,0.145070765,0.103228573,0.081357958,0.29157085,0.099427232,0.074195551,0.170824771,0.106973316,0.09941374,0.185369342,0.132078018,0.154150818,0.045766378,0.125695367,0.078477768,0.102860379,0.245574001,0.105068942,0.109256884,0.087543697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006253121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006050611,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00570929,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.008990777,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.007640951,0,0,0,0,0,0.013966152,0,0,0,0,0,0.031265606
0,0,0.023821978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.007940659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006253121
0,0,0,0,0,0,0,0.008990777,0,0,0,0,0,0,0,0,0,0,0.008755745,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025012485
0,0,0,0,0,0,0,0,0,0,0,0,0.00570929,0,0.006983076,0,0,0,0,0,0
0,0,0,0,0,0,0,0.008990777,0.007640951,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006983076,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.009434144,0,0,0,0,0,0,0.008755745,0,0
0,0,0,0,0.006479352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.030592995,0,0,0.007640951,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.007723723,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.007640951,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006253121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012506242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007804063,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018759364
0,0,0,0,0,0.015296497,0,0,0,0,0,0,0.00570929,0.013076108,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.017981555,0.007640951,0,0,0,0,0,0.006983076,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007804063,0
0,0,0,0,0,0,0,0,0.015281902,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013966152,0,0,0,0,0,0
0,0,0,0,0,0,0.021198729,0,0,0,0,0.009434144,0.028546448,0,0.006983076,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.007640951,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006983076,0,0,0,0,0,0
0,0,0.039703297,0,0,0,0,0.017981555,0,0,0,0,0,0,0,0,0,0,0,0.007804063,0.006253121
0,0,0,0,0,0,0,0.008990777,0,0,0,0,0,0,0.020949228,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012506242
0,0,0,0,0,0,0,0,0,0,0.007723723,0,0,0,0,0,0,0,0,0,0
0,0,0.015881319,0,0,0,0,0,0.007640951,0,0,0,0,0,0.006983076,0,0,0,0,0.007804063,0
0,0,0.007940659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011668582,0,0,0,0,0,0.021198729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.010599364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013966152,0,0,0,0,0,0
0.005834291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.009434144,0,0,0,0,0,0,0.008755745,0,0
0.005834291,0,0.023821978,0,0,0.015296497,0,0.008990777,0.007640951,0,0,0.009434144,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.007640951,0,0,0.018868288,0,0,0.013966152,0,0,0,0,0,0
0.011668582,0.033477869,0,0,0,0,0.010599364,0,0,0,0,0,0,0,0.013966152,0,0,0,0,0,0
0.023337164,0,0,0,0,0.030592995,0.021198729,0.03596311,0.015281902,0,0,0.018868288,0.00570929,0,0.027932304,0,0,0,0.01751149,0,0.012506242
0.05834291,0,0.190575828,0,0,0.198854465,0.084794916,0.044953887,0.13753712,0,0,0.188682882,0.039965027,0,0.15362767,0,0,0,0.026267235,0.007804063,0.237618606
0.075845783,0,0.119109892,0,0,0.091778984,0.127192374,0.053944665,0.053486658,0,0,0.084907297,0,0,0.132678443,0,0,0,0.026267235,0.039020316,0.10630306
0.011668582,0,0.039703297,0,0,0,0.010599364,0,0,0,0,0.009434144,0.00570929,0,0,0,0,0,0,0,0
0,0,0.023821978,0,0,0.084130735,0,0.008990777,0.007640951,0,0,0.018868288,0,0,0.048881531,0,0,0,0,0,0.043771848
0.011668582,0,0.023821978,0,0,0.061185989,0,0.026972332,0.022922853,0,0,0.009434144,0,0,0.03491538,0,0,0,0,0.023412189,0
0.005834291,0,0.031762638,0,0,0.030592995,0.010599364,0,0,0,0,0,0,0,0.006983076,0,0,0,0,0,0
0,0,0.031762638,0,0,0,0,0.017981555,0.022922853,0,0.015447445,0,0,0,0.062847683,0.007134343,0,0,0,0.007804063,0
0.005834291,0.005579645,0.031762638,0.024407388,0.006479352,0.007648249,0,0.008990777,0,0,0.015447445,0.028302432,0.00570929,0,0.020949228,0.007134343,0,0,0,0.007804063,0.031265606
0,0,0,0,0,0,0,0,0.007640951,0,0,0,0,0,0,0,0,0,0,0,0
0.064177201,0.016738934,0,0,0.012958704,0,0.052996822,0.053944665,0.015281902,0.046782936,0.038618613,0.028302432,0.045674316,0.052304432,0.013966152,0.035671713,0.157315874,0,0.043778726,0.078040631,0.006253121
0,0,0.007940659,0,0,0,0,0,0.160459974,0,0,0.075473153,0,0,0.104746139,0,0,0,0,0,0.275137333
0,0,0.023821978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751149,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013966152,0,0,0,0,0,0
0.005834291,0,0.055584616,0,0,0,0.021198729,0,0.007640951,0,0,0,0.011418579,0,0,0,0,0,0,0,0
0.005834291,0.022318579,0.119109892,0,0,0.091778984,0.042397458,0.017981555,0.099332365,0,0,0.037736576,0.022837158,0.013076108,0.020949228,0,0,0,0.01751149,0.062432505,0.025012485
0.035005746,0.016738934,0,0.024407388,0.045355466,0,0,0.008990777,0,0.011695734,0.007723723,0,0,0,0,0.078477768,0.030253053,0,0.008755745,0,0
0.17502873,0.111592896,0.015881319,0.178987509,0.388761133,0,0,0.089907774,0,0.304089086,0.216264232,0.018868288,0.074220764,0.052304432,0,0.099880795,0.429593349,0,0.078801706,0.023412189,0
0.099182947,0,0,0,0,0,0.031798093,0,0,0,0,0,0.097057923,0,0,0,0,0,0.035022981,0,0
0.023337164,0,0,0,0,0.061185989,0.031798093,0,0.045845707,0.005847867,0,0.037736576,0.011418579,0,0.03491538,0,0,0.137521441,0.008755745,0,0.05002497
0,0,0.007940659,0,0,0,0,0,0.030563804,0,0,0.028302432,0,0,0.006983076,0,0,0,0,0,0
0,0,0,0,0.006479352,0,0,0.017981555,0,0.005847867,0,0,0,0,0,0,0,0,0.008755745,0.007804063,0
0,0,0,0,0,0,0,0,0.015281902,0,0,0,0,0,0,0,0,0,0,0,0.006253121
0.595097681,0.658398086,0.365270336,0.227802284,0.447075303,0.428301924,0.49817013,0.476511203,0.229228534,0.450285762,0.4788708,0.396234053,0.685114747,0.189603567,0.425967631,0.549344375,0.429593349,0.166990321,0.525344708,0.733581934,0.46898409
0.210034476,0.189707923,0.254101104,0.056950571,0.142545749,0.428301924,0.222586654,0.24275099,0.466098018,0.128653075,0.154474452,0.349063332,0.314010926,0.09807081,0.453899935,0.05707474,0.187568927,0.10805256,0.306451079,0.202905641,0.381440393
0.087514365,0.094853962,0.055584616,0.008135796,0.038876113,0.076482486,0.148391103,0.03596311,0.076409511,0.011695734,0.023171168,0.113209729,0.045674316,0.006538054,0.062847683,0.08561211,0.036303663,0.00982296,0.087557451,0.070236568,0.056278091
0,0,0,0,0,0,0.010599364,0.008990777,0,0,0,0,0,0,0.006983076,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006983076,0,0,0,0,0,0.018759364
0,0,0,0,0,0,0,0,0,0,0,0.009434144,0,0,0.006983076,0,0,0,0,0,0
0.005834291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.775960701,0.881583878,0.762303311,0.341703425,0.660893927,0.910141589,0.466372037,0.692289861,0.764095112,0.78946205,0.888228097,0.716994953,0.622312562,0.353054918,0.698307592,1.212838229,0.562706781,0.825128643,0.779261316,1.014528206,0.819158878
0,0,0,0,0,0,0,0,0,0,0,0,0,0.006538054,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.006538054,0,0,0,0,0,0,0
0.011668582,0,0.015881319,0,0,0,0,0,0,0,0,0.009434144,0,0.006538054,0,0,0,0,0.008755745,0,0
0.029171455,0.055796448,0.095287914,0.016271592,0.006479352,0.084130735,0.010599364,0.026972332,0.045845707,0,0,0.084907297,0.068511475,0.444587674,0.055864607,0.021403028,0.090759158,0,0.026267235,0,0.075037454
0,0,0,0.008135796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005834291,0,0,0,0,0,0.021198729,0.017981555,0.022922853,0.005847867,0,0.028302432,0,0,0.006983076,0,0,0,0.008755745,0.007804063,0.006253121
0.455074697,0.535645901,0.571727483,0.504419342,0.654414574,0.718935373,0.49817013,0.59339131,0.588353236,0.444437895,0.548384304,0.735863241,0.582347535,0.281136323,0.544679922,0.249701988,0.532453728,0.893889363,0.674192375,0.741385997,0.650324605
0.192531603,0.083694672,0.007940659,0.073222163,0.090710931,0.099427232,0.031798093,0.053944665,0.038204756,0.05847867,0.054066058,0.056604865,0.068511475,0.06538054,0.041898456,0.05707474,0.090759158,0,0.113824687,0.078040631,0.075037454
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006253121
1.47607562,1.478605871,1.818411023,1.187826193,1.555044533,2.049730638,1.462712297,1.348616613,1.826187318,1.251443546,1.498402182,1.783053239,1.632856815,0.849947024,2.073973549,1.319853367,1.22827394,1.355568485,1.497232417,1.420339489,1.638317756
0.005834291,0,0,0.008135796,0,0,0,0,0,0,0,0,0,0,0,0.007134343,0,0,0,0,0
0.005834291,0,0,0,0,0,0.010599364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.006538054,0,0,0,0,0,0,0.006253121
0.005834291,0.005579645,0,0.016271592,0.045355466,0,0.010599364,0.008990777,0,0.052630803,0.084960948,0.009434144,0.017127869,0.006538054,0,0.02853737,0.006050611,0,0,0.023412189,0
0,0,0,0,0,0,0.010599364,0,0.099332365,0,0,0.056604865,0,0,0.027932304,0,0,0,0.008755745,0,0.043771848
0,0,0,0,0,0.022944746,0,0,0.175741876,0,0,0.009434144,0,0,0,0,0,0,0,0,0
0.005834291,0.027898224,0.039703297,0,0.006479352,0,0,0,0,0.011695734,0,0,0,0,0,0,0.006050611,0,0,0.007804063,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012506242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008755745,0,0
0.005834291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00570929,0,0,0,0,0,0,0,0
0.005834291,0,0,0,0,0,0,0,0,0,0,0,0,0.006538054,0.006983076,0,0,0,0,0,0
0,0,0,0,0,0.007648249,0.010599364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.022944746,0.021198729,0,0.007640951,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.008990777,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015296497,0,0,0,0,0,0,0.00570929,0,0,0,0,0,0,0,0
0,0,0,0,0,0.022944746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.015296497,0,0,0.160459974,0,0,0.018868288,0,0,0.041898456,0,0,0,0,0,0.275137333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007804063,0
0,0,0,0,0,0,0,0,0,0,0,0.009434144,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.030592995,0,0.017981555,0,0,0,0.009434144,0,0,0.013966152,0,0,0,0,0,0.012506242
0,0,0,0,0,0.022944746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.009434144,0,0,0,0,0,0,0.008755745,0,0
0,0,0.007940659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.005847867,0,0,0,0,0,0,0,0,0,0,0
0.005834291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.011418579,0,0.013966152,0,0,0,0.01751149,0,0
0,0,0,0,0.006479352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007804063,0
0.011668582,0.016738934,0.007940659,0,0,0,0,0.008990777,0.007640951,0,0,0,0,0.006538054,0.013966152,0,0.006050611,0,0,0.007804063,0.012506242
0,0,0,0,0.019438057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.015881319,0,0.012958704,0,0,0,0,0,0.015447445,0,0,0,0.013966152,0,0.024202442,0,0,0,0.006253121
0,0,0,0,0,0,0,0,0.007640951,0,0.007723723,0,0,0,0,0,0.006050611,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013966152,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012506242
0,0,0,0,0,0,0,0,0.022922853,0,0,0.028302432,0,0,0.027932304,0,0,0,0.008755745,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014268685,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.009434144,0,0,0,0,0,0,0,0,0
0.017502873,0.016738934,0,0,0,0,0.010599364,0.026972332,0,0,0,0,0,0,0,0,0,0,0.008755745,0.015608126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006253121
0,0,0,0,0,0,0,0,0,0,0.007723723,0,0,0,0,0,0.018151832,0,0,0,0
0.011668582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011668582,0,0.007940659,0,0,0,0.010599364,0,0.007640951,0,0,0.028302432,0.017127869,0.013076108,0.062847683,0,0,0,0.026267235,0,0.037518727
0,0,0.015881319,0,0,0.007648249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.006479352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005834291,0.033477869,0.071465935,0,0,0.260040454,0.105993645,0.053944665,0.328560898,0,0,0.188682882,0.028546448,0.013076108,0.111729215,0,0,0,0,0,0.293896697
0.017502873,0,0.015881319,0,0,0.022944746,0.031798093,0.008990777,0.022922853,0,0,0.037736576,0.011418579,0,0.020949228,0,0,0,0.043778726,0,0.037518727
0.005834291,0,0.095287914,0,0,0.091778984,0.010599364,0,0.099332365,0,0,0.028302432,0,0.006538054,0.055864607,0,0,0.01964592,0,0,0.081290576
0,0,0.341448358,0,0,0.152964973,0.137791738,0.03596311,0.168100925,0,0,0.084907297,0.011418579,0,0.237424581,0,0,0,0.043778726,0,0.15632803
0.011668582,0.01115929,0.055584616,0.008135796,0,0.122371978,0.052996822,0.008990777,0.290356143,0,0,0.283024324,0.011418579,0.006538054,0.230441505,0,0.006050611,0,0.026267235,0.015608126,0.562780908
0,0,0.92905716,0,0,1.52964973,0.084794916,0.089907774,1.459421664,0,0,1.264175312,0.028546448,0.039228324,1.242987514,0,0,1.100171524,0.122580432,0.054628442,1.363180423
0.005834291,0.039057514,1.119632988,0,0,1.307850519,0.137791738,0.287704877,1.390653104,0,0,0.9622827,0.039965027,0.084994702,1.40359826,0,0,2.033352727,0.122580432,0.12486501,1.188093029
0,0,0,0,0,0,0,0,0,0.005847867,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.045889492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00570929,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018759364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020949228,0,0,0,0,0,0
0,0,0,0,0,0,0.010599364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.084794916,0,0.038204756,0,0,0,0,0,0,0,0,0,0,0,0.056278091
0,0,0,0,0,0.015296497,0,0,0,0,0,0.009434144,0,0,0,0,0,0,0,0,0.006253121
0,0,0,0,0,0,0,0,0.007640951,0,0,0,0,0,0.013966152,0,0,0,0,0,0.012506242
0,0,0,0,0,0,0,0,0,0,0.007723723,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.045889492,0,0,0.053486658,0,0,0.056604865,0,0.006538054,0.03491538,0,0,0,0.01751149,0,0.068784333
0,0,0,0,0,0,0,0,0,0,0,0,0,0.006538054,0,0,0,0,0,0,0
